ID,Flybase,Accession,Gene Name,logFC,logCPM,LR,PValue,fdr,Up-regulated in
GB47151,FBgn0000139,XM_397014.5," PREDICTED: Apis mellifera absent, small, or homeotic discs 2 (ash2), transcript variant X5, mRNA",-0.616700816,4.296003374,12.35159878,0.000440609,0.005956845,Reproductive
GB49651,FBgn0034367,XM_395502.4," PREDICTED: Apis mellifera exocyst complex component 3 (sec6), mRNA",-0.616099614,2.42139095,9.205167457,0.002413329,0.019972835,Reproductive
GB52192,#N/A,XM_006561304.1," PREDICTED: Apis mellifera uncharacterized LOC411496 (LOC411496), mRNA",-0.616015401,3.513443233,7.146156705,0.00751248,0.043242293,Reproductive
GB55834,FBgn0038540,XM_006560921.1," PREDICTED: Apis mellifera uncharacterized LOC726282 (LOC726282), mRNA",-0.61595433,1.921499045,8.624691296,0.003316366,0.02501528,Reproductive
GB43260,FBgn0051357,XM_395151.5," PREDICTED: Apis mellifera macrophage erythroblast attacher-like (LOC411683), transcript variant 1, mRNA",-0.615771847,4.399188198,15.85998053,6.82E-05,0.001491304,Reproductive
GB50146,FBgn0026150,XM_394094.5," PREDICTED: Apis mellifera xaa-Pro aminopeptidase 1-like (LOC410616), transcript variant X3, mRNA",-0.615190473,6.13736238,12.34028218,0.000443288,0.005971813,Reproductive
GB50796,FBgn0052939,XM_001122051.3," PREDICTED: Apis mellifera uncharacterized LOC726303 (LOC726303), mRNA",-0.61518006,2.01655929,8.909139832,0.002837469,0.022410695,Reproductive
GB40728,FBgn0039069,XM_394880.4," PREDICTED: Apis mellifera zinc metalloproteinase nas-15-like (LOC411406), transcript variant 2, mRNA",-0.614981791,3.218327232,7.884447895,0.00498617,0.03254718,Reproductive
GB48117,FBgn0016756,XM_392439.5," PREDICTED: Apis mellifera ubiquitin-specific protease 64E ortholog (LOC408911), transcript variant X1, mRNA",-0.61473361,5.696326388,11.73499249,0.000613358,0.007553155,Reproductive
GB51504,FBgn0037807,XM_623909.3," PREDICTED: Apis mellifera solute carrier family 23 member 2-like (LOC410114), mRNA",-0.613137213,6.087687724,9.721526784,0.001821222,0.016366223,Reproductive
GB44515,FBgn0040208,XM_006567701.1," PREDICTED: Apis mellifera katanin p60 ATPase-containing subunit A-like 1-like (LOC413966), transcript variant X1, mRNA",-0.613079973,3.592720823,12.02960488,0.000523622,0.006726864,Reproductive
GB47240,#N/A,XR_409941.1," PREDICTED: Apis mellifera uncharacterized LOC102654293 (LOC102654293), transcript variant X1, ncRNA",-0.612614772,2.717866832,8.827429371,0.002967361,0.023108581,Reproductive
GB53683,FBgn0035462,XM_006563885.1," PREDICTED: Apis mellifera integrator complex subunit 10-like (LOC551745), transcript variant X1, mRNA",-0.612571582,4.267966012,11.64727803,0.000642965,0.007804005,Reproductive
GB44423,FBgn0031640,XM_396160.5," PREDICTED: Apis mellifera vacuolar fusion protein MON1 homolog A-like (LOC412707), mRNA",-0.612310544,4.963502584,14.08116505,0.000175088,0.003037263,Reproductive
GB55540,FBgn0010328,XM_006568767.1," PREDICTED: Apis mellifera zinc finger MYM-type protein 4-like (LOC552580), mRNA",-0.611628789,5.115282839,13.21494118,0.000277726,0.004271587,Reproductive
GB43159,FBgn0035518,XM_006570483.1," PREDICTED: Apis mellifera NF-X1-type zinc finger protein NFXL1-like (LOC726904), mRNA",-0.611501356,3.91138493,10.58911672,0.001137553,0.011554985,Reproductive
GB45848,#N/A,XM_006568555.1," PREDICTED: Apis mellifera uncharacterized LOC100578424 (LOC100578424), mRNA",-0.609962025,2.744310961,8.659341069,0.003253889,0.024710696,Reproductive
GB49680,FBgn0041203,XM_396603.5," PREDICTED: Apis mellifera LIM-kinase1 (LIMK1), transcript variant X3, mRNA",-0.609817237,3.99390958,9.717080579,0.001825633,0.016393017,Reproductive
GB42694,FBgn0024833,XM_003249858.2," PREDICTED: Apis mellifera AP-1 complex subunit mu-1-like (LOC408391), transcript variant 1, mRNA",-0.609597298,4.193631855,11.08452979,0.000870509,0.009571819,Reproductive
GB54377,#N/A,XM_392937.5," PREDICTED: Apis mellifera uncharacterized LOC409423 (LOC409423), mRNA",-0.608741011,5.303684379,8.445592753,0.003659291,0.026695436,Reproductive
GB48619,#N/A,XM_006564803.1," PREDICTED: Apis mellifera zinc finger protein 642-like (LOC100576216), mRNA",-0.607720585,2.512141023,8.755224864,0.003087163,0.023693197,Reproductive
GB48170,FBgn0003346,XM_395378.5," PREDICTED: Apis mellifera ran GTPase-activating protein 1-like (LOC411909), transcript variant X2, mRNA",-0.60738335,4.063611089,9.288431414,0.002306055,0.019307338,Reproductive
GB54989,FBgn0034009,XM_003251702.2," PREDICTED: Apis mellifera Rab GTPase activating protein 4 (RabGAP4), transcript variant X1, mRNA",-0.606919855,4.343356906,9.833631847,0.001713497,0.015666846,Reproductive
GB45349,FBgn0040011,XM_003251604.2," PREDICTED: Apis mellifera uncharacterized LOC413046 (LOC413046), mRNA",-0.606494913,3.42963104,11.2548282,0.000794162,0.009039761,Reproductive
GB52973,FBgn0260866,XM_396349.5," PREDICTED: Apis mellifera defense repressor 1 (dnr1), mRNA",-0.606374502,5.412936791,9.876323703,0.001674191,0.015390799,Reproductive
GB54845,FBgn0026318,XM_006562507.1," PREDICTED: Apis mellifera TNF-receptor-associated factor 6 (Traf6), transcript variant X1, mRNA",-0.605141358,2.336599353,7.995638387,0.004689016,0.031238183,Reproductive
GB54136,FBgn0260963,XM_006562955.1," PREDICTED: Apis mellifera multiple wing hairs (mwh), transcript variant X1, mRNA",-0.604502785,5.445978963,8.075698439,0.004486281,0.030380361,Reproductive
GB41602,FBgn0034045,XM_392024.5," PREDICTED: Apis mellifera facilitated trehalose transporter Tret1-like (LOC408478), transcript variant X6, mRNA",-0.603749659,8.39239976,9.276497867,0.002321128,0.019400711,Reproductive
GB49409,FBgn0021847,XM_006565247.1," PREDICTED: Apis mellifera tetratricopeptide repeat protein 7B-like (LOC551884), transcript variant X2, mRNA",-0.602943153,5.842097291,11.53315892,0.000683657,0.008141739,Reproductive
GB50965,FBgn0015351,XM_003250742.2," PREDICTED: Apis mellifera methyltransferase-like protein 4-like (LOC100577423), mRNA",-0.602614797,3.244497161,10.45225371,0.001224999,0.012158775,Reproductive
GB49096,FBgn0026722,XM_006558392.1," PREDICTED: Apis mellifera drosha protein (drosha), transcript variant X2, mRNA",-0.60246457,4.940967976,13.58739276,0.00022771,0.003669079,Reproductive
GB46774,FBgn0031322,XM_006562151.1," PREDICTED: Apis mellifera dnaJ protein homolog 1-like (LOC411071), mRNA",-0.602343098,6.407207864,10.54776456,0.001163287,0.011730132,Reproductive
GB43874,FBgn0020261,XM_393481.5," PREDICTED: Apis mellifera 5'-3' exoribonuclease 1 (XRN1), transcript variant X1, mRNA",-0.599857158,5.88693964,10.44659183,0.00122876,0.01218019,Reproductive
GB44692,FBgn0050342,XM_003251077.2," PREDICTED: Apis mellifera pre-mRNA-splicing factor 38A-like (LOC100576794), mRNA",-0.599435907,4.403989722,12.84007728,0.000339274,0.004971651,Reproductive
GB48691,FBgn0050418,XM_003249103.2," PREDICTED: Apis mellifera fibronectin type-III domain-containing protein C4orf31 homolog (LOC100576121), transcript variant X1, mRNA",-0.59910397,2.162543489,6.885154468,0.008691456,0.047732331,Reproductive
GB53920,FBgn0013263,XM_006571678.1," PREDICTED: Apis mellifera trithorax-like (Trl), mRNA",-0.599050966,3.948910246,8.412050007,0.003727421,0.026998042,Reproductive
GB43980,FBgn0030812,XM_006558040.1," PREDICTED: Apis mellifera uncharacterized LOC413545 (LOC413545), transcript variant X2, mRNA",-0.594727526,7.593808571,7.257430119,0.007060826,0.041459162,Reproductive
GB46308,FBgn0035713,XM_006558344.1," PREDICTED: Apis mellifera uncharacterized LOC726735 (LOC726735), mRNA",-0.594343474,4.463681099,10.72334224,0.001057924,0.0109511,Reproductive
GB48469,FBgn0040230,XM_006558777.1," PREDICTED: Apis mellifera diablo (dbo), transcript variant X2, mRNA",-0.594140134,4.713980446,8.048666348,0.004553716,0.030638894,Reproductive
GB42499,#N/A,XM_006565500.1," PREDICTED: Apis mellifera armadillo repeat-containing protein 1-like (LOC100578629), mRNA",-0.593945356,1.774962406,7.008998076,0.008110105,0.045661787,Reproductive
GB40364,FBgn0032361,XM_623489.4," PREDICTED: Apis mellifera conserved oligomeric Golgi complex subunit 8 (LOC551090), mRNA",-0.59385636,4.086807048,12.15145701,0.000490495,0.006408914,Reproductive
GB43172,FBgn0016696,XM_006570282.1," PREDICTED: Apis mellifera serine/threonine-protein kinase PITSLRE (Pitslre), transcript variant X1, mRNA",-0.592537855,5.928669089,7.917368418,0.004896244,0.03206008,Reproductive
GB46619,FBgn0043002,XM_001122640.3," PREDICTED: Apis mellifera DNA polymerase epsilon subunit 3 (Pole3), transcript variant X1, mRNA",-0.591967496,2.761480591,7.442938418,0.006368583,0.038449337,Reproductive
GB54054,#N/A,XM_006562404.1," PREDICTED: Apis mellifera ubiquitin-specific protease 7 (Usp7), mRNA",-0.590007312,4.527121301,7.514663447,0.006119872,0.037372827,Reproductive
GB52619,#N/A,XM_006565541.1," PREDICTED: Apis mellifera transmembrane and TPR repeat-containing protein 4-like (LOC100577493), mRNA",-0.589497371,3.666300566,11.4766861,0.000704747,0.008310788,Reproductive
GB50016,#N/A,XM_001121657.3," PREDICTED: Apis mellifera uncharacterized LOC725859 (LOC725859), mRNA",-0.588949947,4.475718713,12.07177799,0.000511909,0.006635246,Reproductive
GB53152,FBgn0053100,XM_006558724.1," PREDICTED: Apis mellifera 4EHP (4EHP), transcript variant X1, mRNA",-0.588502623,3.994838551,11.72460118,0.000616793,0.007577026,Reproductive
GB40859,FBgn0034240,XM_006563284.1," PREDICTED: Apis mellifera uncharacterized LOC100576321 (LOC100576321), mRNA",-0.588231284,5.129865311,7.296398145,0.006909298,0.040795459,Reproductive
GB42110,FBgn0024290,XM_006571976.1," PREDICTED: Apis mellifera slowpoke binding protein (Slob), transcript variant X2, mRNA",-0.587770644,4.992468469,12.87249897,0.000333446,0.004902458,Reproductive
GB54797,FBgn0025463,XM_006568027.1," PREDICTED: Apis mellifera SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1-like (LOC552582), transcript variant X2, mRNA",-0.586879254,5.194849867,10.63990992,0.001106731,0.011340444,Reproductive
GB55095,#N/A,XM_006559243.1," PREDICTED: Apis mellifera uncharacterized LOC100577202 (LOC100577202), mRNA",-0.586580653,4.418202291,9.624856945,0.001919614,0.016959567,Reproductive
GB44850,FBgn0005654,XM_003249690.2," PREDICTED: Apis mellifera origin recognition complex subunit 3-like (LOC100577998), mRNA",-0.586172585,3.634973278,7.377833328,0.006603268,0.039505218,Reproductive
GB41295,FBgn0031312,XM_006569928.1," PREDICTED: Apis mellifera TWKSPDIVIRFa-containing neuropeptide (LOC724564), mRNA",-0.58598048,3.220999058,8.311699133,0.003939052,0.027899022,Reproductive
GB55849,FBgn0036263,XM_001121632.3," PREDICTED: Apis mellifera THO complex subunit 6 (thoc6), mRNA",-0.585586087,3.541089258,9.255042181,0.002348479,0.01955479,Reproductive
GB55076,FBgn0015298,XM_006559244.1," PREDICTED: Apis mellifera signal recognition particle 19 kDa protein (Srp19), mRNA",-0.585215521,4.417674175,9.592423876,0.001953819,0.017152066,Reproductive
GB53661,FBgn0035247,XM_624471.4," PREDICTED: Apis mellifera methyltransferase-like (metl), transcript variant X1, mRNA",-0.584912542,3.184530442,9.051429047,0.002624896,0.02117193,Reproductive
GB41287,FBgn0034400,XM_395999.5," PREDICTED: Apis mellifera protein dopey-1 homolog (LOC412544), transcript variant X6, mRNA",-0.58474704,5.682088753,12.66774019,0.000372019,0.005362203,Reproductive
GB49107,FBgn0010660,XM_395921.5," PREDICTED: Apis mellifera nuclear pore complex protein Nup214 (Nup214), mRNA",-0.583930922,4.430602506,8.865626463,0.002905905,0.022773663,Reproductive
GB42295,FBgn0036915,NM_001220486.1," Apis mellifera PRP3 pre-mRNA processing factor 3 homolog (Prpf3), mRNA",-0.581918928,4.930237432,7.314837986,0.006838756,0.040562741,Reproductive
GB47591,FBgn0034242,XM_006561328.1," PREDICTED: Apis mellifera protein FAM192A-like (LOC726096), mRNA",-0.579114362,4.277890477,7.079869327,0.007795469,0.044504159,Reproductive
GB47667,FBgn0058178,XM_395584.5," PREDICTED: Apis mellifera dnaJ homolog subfamily C member 16-like (LOC412118), mRNA",-0.579039311,4.188855713,9.441433753,0.002121376,0.018192115,Reproductive
GB44509,#N/A,XM_003251040.2," PREDICTED: Apis mellifera uncharacterized LOC100578746 (LOC100578746), transcript variant X1, mRNA",-0.578800946,4.08547169,11.92712008,0.000553226,0.006994033,Reproductive
GB48831,#N/A,NM_001270820.1," Apis mellifera cuticular protein 4 (CPR4), mRNA",-0.578689837,3.345623104,7.327774829,0.006789706,0.040334782,Reproductive
GB42452,FBgn0037359,XM_396939.4," PREDICTED: Apis mellifera mediator of RNA polymerase II transcription subunit 27 (MED27), mRNA",-0.578332007,2.888920687,7.770326013,0.005311146,0.034011032,Reproductive
GB53971,FBgn0036897,XM_006571683.1," PREDICTED: Apis mellifera uncharacterized LOC100576708 (LOC100576708), transcript variant X2, mRNA",-0.57785071,4.485124428,10.04811555,0.001525039,0.014376233,Reproductive
GB44429,FBgn0260962,XM_006567864.1," PREDICTED: Apis mellifera DNA damage-binding protein 1-like (LOC412593), mRNA",-0.577812737,5.470831251,10.29553721,0.001333523,0.012940115,Reproductive
GB44728,#N/A,XR_411578.1," PREDICTED: Apis mellifera uncharacterized LOC100578016 (LOC100578016), transcript variant X6, ncRNA",-0.577484814,5.856421869,7.894416249,0.004958764,0.032396121,Reproductive
GB44346,#N/A,XM_396807.5," PREDICTED: Apis mellifera ATP-dependent DNA helicase Q1-like (LOC413362), transcript variant X3, mRNA",-0.57728864,1.161583575,7.297630109,0.006904562,0.040793829,Reproductive
GB51745,FBgn0037116,XM_396645.5," PREDICTED: Apis mellifera alsin-like (LOC413195), mRNA",-0.576293992,4.15348466,11.06394868,0.000880225,0.009588456,Reproductive
GB53398,FBgn0030878,XM_394767.5," PREDICTED: Apis mellifera zinc finger protein 622-like (LOC411293), transcript variant 1, mRNA",-0.575988215,4.202270529,7.508428327,0.006141094,0.037441628,Reproductive
GB47182,FBgn0005624,XM_006571942.1," PREDICTED: Apis mellifera uncharacterized LOC413984 (LOC413984), transcript variant X1, mRNA",-0.575403432,5.288677069,10.50716897,0.001189123,0.011888101,Reproductive
GB47349,FBgn0036298,XM_006569691.1," PREDICTED: Apis mellifera phosphoacetylglucosamine mutase-like (LOC725539), mRNA",-0.574420676,3.271497543,7.527206005,0.006077409,0.03719384,Reproductive
GB43564,#N/A,XM_003249618.2," PREDICTED: Apis mellifera uncharacterized LOC100578443 (LOC100578443), mRNA",-0.573767273,4.830707911,8.613672467,0.003336489,0.025131476,Reproductive
GB41769,FBgn0030877,XM_394752.5," PREDICTED: Apis mellifera actin-related protein 8 (Arp8), transcript variant 1, mRNA",-0.572848787,3.951752474,7.30312268,0.006883488,0.040748531,Reproductive
GB48240,FBgn0250837,XM_006558495.1," PREDICTED: Apis mellifera protein N-terminal glutamine amidohydrolase (tun), mRNA",-0.57236824,4.395780255,9.29393851,0.002299133,0.019274972,Reproductive
GB51064,FBgn0261456,XM_393691.5," PREDICTED: Apis mellifera serine/threonine-protein kinase 3-like (LOC410208), transcript variant X1, mRNA",-0.572233186,3.278423246,7.050568428,0.00792401,0.045031136,Reproductive
GB52247,#N/A,XM_006572122.1," PREDICTED: Apis mellifera uncharacterized LOC100576829 (LOC100576829), transcript variant X2, mRNA",-0.571133355,4.479737192,11.25681543,0.000793312,0.009039761,Reproductive
GB49050,#N/A,XM_006557574.1," PREDICTED: Apis mellifera zinc finger protein 709-like (LOC411780), transcript variant X3, mRNA",-0.570926379,5.024212548,10.02840534,0.001541444,0.014494918,Reproductive
GB44369,FBgn0035057,XM_006568344.1," PREDICTED: Apis mellifera protein C9orf140-like (LOC413345), transcript variant X1, mRNA",-0.570880627,3.573698357,9.128214971,0.002516972,0.020563389,Reproductive
GB55683,FBgn0010808,XM_624129.4," PREDICTED: Apis mellifera uncharacterized LOC551742 (LOC551742), mRNA",-0.570868778,4.167427747,10.22041862,0.001388943,0.013333153,Reproductive
GB52165,#N/A,XM_392558.5," PREDICTED: Apis mellifera YTH domain containing 2 (YTHDC2), transcript variant X2, mRNA",-0.570862996,4.640205554,11.21910117,0.000809597,0.009119819,Reproductive
GB54956,FBgn0036813,XM_624690.4," PREDICTED: Apis mellifera autophagy 1 (Aut1), mRNA",-0.570503904,5.750986368,7.409431,0.006488284,0.038986147,Reproductive
GB47592,FBgn0037613,XM_624972.3," PREDICTED: Apis mellifera cyclin-dependent kinase subunit 85A ortholog (LOC552597), transcript variant X2, mRNA",-0.569613592,2.728401021,7.249293903,0.00709289,0.041583161,Reproductive
GB51130,FBgn0003557,XM_006566132.1," PREDICTED: Apis mellifera e3 ubiquitin-protein ligase Su(dx)-like (LOC100576472), mRNA",-0.569418703,5.039114624,9.724842054,0.001817939,0.016346395,Reproductive
GB46972,FBgn0031710,XM_395807.5," PREDICTED: Apis mellifera vacuolar protein sorting-associated protein 52 homolog (LOC412346), transcript variant 1, mRNA",-0.569258231,3.690714811,11.08453366,0.000870507,0.009571819,Reproductive
GB40400,FBgn0013955,XM_006559511.1," PREDICTED: Apis mellifera uncharacterized LOC552576 (LOC552576), mRNA",-0.5687608,3.857528829,8.323217658,0.003914152,0.027807134,Reproductive
GB42887,FBgn0031381,XM_624307.4," PREDICTED: Apis mellifera protein NPC2 homolog (LOC551922), mRNA",-0.56768805,6.244188642,7.358373723,0.006675114,0.039825297,Reproductive
GB55225,FBgn0001083,XM_006558985.1," PREDICTED: Apis mellifera C-type lectin 6 (CTL6), transcript variant X1, mRNA",-0.567030133,5.592861926,8.324362948,0.003911685,0.027802606,Reproductive
GB49019,#N/A,XM_006557568.1," PREDICTED: Apis mellifera uncharacterized LOC724157 (LOC724157), mRNA",-0.565883824,3.368654783,9.4938917,0.002061571,0.01784883,Reproductive
GB44901,FBgn0026634,XM_006566646.1," PREDICTED: Apis mellifera conserved oligomeric Golgi complex subunit 2-like (LOC552714), transcript variant X1, mRNA",-0.565838791,4.126848369,9.750995263,0.001792257,0.01614412,Reproductive
GB44926,FBgn0030554,XM_006566765.1," PREDICTED: Apis mellifera tRNA-dihydrouridine synthase 2-like (LOC410264), mRNA",-0.565468854,3.73489533,12.57763676,0.00039039,0.005508792,Reproductive
GB44492,FBgn0038876,XM_001121223.3," PREDICTED: Apis mellifera isopentenyl-diphosphate Delta-isomerase 1-like (LOC725363), transcript variant X1, mRNA",-0.564741338,5.22349497,7.514822285,0.006119332,0.037372827,Reproductive
GB45368,FBgn0004177,XM_623102.4," PREDICTED: Apis mellifera serine/threonine-protein phosphatase PP2A (mts), transcript variant 1, mRNA",-0.564256794,6.543769316,7.961397597,0.00477855,0.031617679,Reproductive
GB49318,#N/A,XM_623429.4," PREDICTED: Apis mellifera poly(A)-specific ribonuclease PARN-like domain-containing protein 1-like (LOC551033), transcript variant X1, mRNA",-0.564192452,4.094448283,7.796249019,0.005235481,0.03365413,Reproductive
